h,l,o,c,v,t
553.11,547.78,548.18,549.1,120998,2021-03-02 15:00:00+00:00
550.99,546.52,549.11,548.32,93004,2021-03-02 15:30:00+00:00
549.89,544.57,548.27,546.61,112985,2021-03-02 16:00:00+00:00
547.0,543.15,546.61,544.87,90362,2021-03-02 16:30:00+00:00
546.0,543.29,544.86,543.97,70801,2021-03-02 17:00:00+00:00
546.64,543.71,543.73,544.69,68096,2021-03-02 17:30:00+00:00
547.21,544.75,544.75,546.54,44272,2021-03-02 18:00:00+00:00
547.61,544.76,546.4,545.14,40381,2021-03-02 18:30:00+00:00
546.7,542.35,545.23,542.86,69734,2021-03-02 19:00:00+00:00
544.59,541.77,542.81,543.81,76209,2021-03-02 19:30:00+00:00
544.85,540.8,543.89,541.52,93506,2021-03-02 20:00:00+00:00
543.23,535.85,541.32,536.0,379332,2021-03-02 20:30:00+00:00
538.0,535.55,536.25,536.93,408408,2021-03-02 21:00:00+00:00
537.9,536.45,536.94,537.7,1964,2021-03-02 21:30:00+00:00
537.8,536.71,537.7,537.61,236,2021-03-02 22:00:00+00:00
537.75,536.52,536.53,536.87,120,2021-03-02 22:30:00+00:00
546.0,537.76,541.87,543.79,170,2021-03-03 04:00:00+00:00
543.75,540.5,543.75,541.13,168,2021-03-03 04:30:00+00:00
542.81,540.25,541.14,542.81,66,2021-03-03 05:00:00+00:00
543.1,541.84,542.81,542.46,78,2021-03-03 05:30:00+00:00
543.0,542.0,542.46,542.98,110,2021-03-03 06:00:00+00:00
542.97,540.22,542.97,542.64,210,2021-03-03 06:30:00+00:00
544.01,542.11,542.29,543.9,250,2021-03-03 07:00:00+00:00
547.49,543.9,543.9,545.78,476,2021-03-03 07:30:00+00:00
546.65,544.93,545.76,545.0,173,2021-03-03 08:00:00+00:00
545.9,544.71,545.49,545.08,167,2021-03-03 08:30:00+00:00
544.81,541.53,544.81,542.99,327,2021-03-03 09:00:00+00:00
543.68,541.15,542.55,541.32,156,2021-03-03 09:30:00+00:00
541.79,541.11,541.66,541.76,186,2021-03-03 10:00:00+00:00
541.73,540.21,541.73,541.62,143,2021-03-03 10:30:00+00:00
541.62,540.8,541.62,540.8,60,2021-03-03 11:00:00+00:00
541.69,540.77,540.77,541.68,215,2021-03-03 11:30:00+00:00
541.82,540.7,541.68,541.0,337,2021-03-03 12:00:00+00:00
540.89,539.31,540.62,539.97,2549,2021-03-03 12:30:00+00:00
540.29,538.4,539.97,538.96,4962,2021-03-03 13:00:00+00:00
539.0,533.0,538.96,536.4,7377,2021-03-03 13:30:00+00:00
538.39,534.75,536.0,537.84,11360,2021-03-03 14:00:00+00:00
538.07,523.09,537.84,524.71,412975,2021-03-03 14:30:00+00:00
526.77,518.11,524.37,521.02,252535,2021-03-03 15:00:00+00:00
524.4,519.44,521.1,523.6,116796,2021-03-03 15:30:00+00:00
525.93,522.5,523.5,525.22,89782,2021-03-03 16:00:00+00:00
525.93,521.75,525.14,522.44,85144,2021-03-03 16:30:00+00:00
523.34,520.0,522.24,520.62,77764,2021-03-03 17:00:00+00:00
521.78,518.88,520.58,519.05,96520,2021-03-03 17:30:00+00:00
521.01,517.3,519.02,519.98,105760,2021-03-03 18:00:00+00:00
520.07,515.08,519.88,516.04,101425,2021-03-03 18:30:00+00:00
517.14,513.36,516.09,514.0,147250,2021-03-03 19:00:00+00:00
517.92,512.65,514.0,517.35,140937,2021-03-03 19:30:00+00:00
517.88,513.06,517.47,514.69,147385,2021-03-03 20:00:00+00:00
517.25,511.95,514.57,512.38,456778,2021-03-03 20:30:00+00:00
513.87,512.1,512.99,513.48,513653,2021-03-03 21:00:00+00:00
513.85,512.52,513.12,513.37,1290,2021-03-03 21:30:00+00:00
513.8,512.73,513.66,513.17,335,2021-03-03 22:00:00+00:00
514.0,512.6,512.98,513.83,501,2021-03-03 22:30:00+00:00
519.0,505.55,516.0,510.5,712,2021-03-04 04:00:00+00:00
511.17,510.0,510.88,510.94,139,2021-03-04 04:30:00+00:00
512.0,510.0,511.49,510.3,135,2021-03-04 05:00:00+00:00
513.68,511.97,511.97,513.6,175,2021-03-04 05:30:00+00:00
514.97,513.1,514.0,513.59,129,2021-03-04 06:00:00+00:00
514.9,510.1,513.6,511.0,394,2021-03-04 06:30:00+00:00
511.5,507.52,510.3,511.0,786,2021-03-04 07:00:00+00:00
512.4,510.0,511.0,512.39,273,2021-03-04 07:30:00+00:00
515.99,512.15,512.4,513.97,514,2021-03-04 08:00:00+00:00
515.85,513.0,513.74,513.99,1030,2021-03-04 08:30:00+00:00
514.88,508.54,513.56,508.76,1986,2021-03-04 09:00:00+00:00
508.75,506.12,508.61,507.32,965,2021-03-04 09:30:00+00:00
508.5,506.16,507.21,506.98,354,2021-03-04 10:00:00+00:00
506.96,501.9,506.32,504.89,1955,2021-03-04 10:30:00+00:00
505.66,503.02,504.93,503.74,608,2021-03-04 11:00:00+00:00
508.82,503.0,503.95,506.44,1333,2021-03-04 11:30:00+00:00
512.79,507.41,507.78,511.19,800,2021-03-04 12:00:00+00:00
511.88,508.84,510.67,509.36,2034,2021-03-04 12:30:00+00:00
512.0,508.5,509.37,511.64,3908,2021-03-04 13:00:00+00:00
514.17,510.5,511.5,512.96,4131,2021-03-04 13:30:00+00:00
513.27,508.42,512.71,512.12,6627,2021-03-04 14:00:00+00:00
519.0,502.54,512.1,503.22,505881,2021-03-04 14:30:00+00:00
504.05,495.13,503.03,502.3,509002,2021-03-04 15:00:00+00:00
510.13,501.8,502.3,508.9,194286,2021-03-04 15:30:00+00:00
510.3,504.29,508.89,506.0,113475,2021-03-04 16:00:00+00:00
512.0,505.2,506.0,509.21,87914,2021-03-04 16:30:00+00:00
510.33,500.25,509.33,502.66,158864,2021-03-04 17:00:00+00:00
502.85,494.35,502.63,496.58,236141,2021-03-04 17:30:00+00:00
498.83,489.31,496.62,493.88,289935,2021-03-04 18:00:00+00:00
493.99,483.95,493.86,484.0,312185,2021-03-04 18:30:00+00:00
494.06,483.34,484.0,493.63,245878,2021-03-04 19:00:00+00:00
497.13,490.08,493.57,495.42,214077,2021-03-04 19:30:00+00:00
496.54,490.07,495.65,494.23,208116,2021-03-04 20:00:00+00:00
496.15,490.88,494.14,494.84,514003,2021-03-04 20:30:00+00:00
497.0,494.71,494.81,496.25,468346,2021-03-04 21:00:00+00:00
496.39,493.0,496.25,493.0,2615,2021-03-04 21:30:00+00:00
494.67,493.2,493.2,494.0,471,2021-03-04 22:00:00+00:00
494.0,493.0,493.83,493.0,725,2021-03-04 22:30:00+00:00
494.8,491.24,492.92,493.11,54,2021-03-05 04:00:00+00:00
494.58,493.11,494.23,494.5,121,2021-03-05 04:30:00+00:00
494.58,493.0,494.58,494.0,141,2021-03-05 05:00:00+00:00
494.58,493.02,493.02,494.58,97,2021-03-05 05:30:00+00:00
495.99,494.01,494.58,495.99,47,2021-03-05 06:00:00+00:00
495.99,490.0,495.97,491.1,246,2021-03-05 06:30:00+00:00
493.87,491.1,491.1,491.79,224,2021-03-05 07:00:00+00:00
491.8,489.11,491.23,490.89,523,2021-03-05 07:30:00+00:00
495.0,489.89,490.0,494.65,463,2021-03-05 08:00:00+00:00
495.85,494.11,494.7,494.22,484,2021-03-05 08:30:00+00:00
494.22,490.78,494.22,492.04,446,2021-03-05 09:00:00+00:00
491.38,490.55,491.25,490.67,206,2021-03-05 09:30:00+00:00
491.74,490.64,490.66,491.56,237,2021-03-05 10:00:00+00:00
492.49,490.77,491.55,492.12,163,2021-03-05 10:30:00+00:00
493.88,491.6,491.72,493.17,185,2021-03-05 11:00:00+00:00
495.64,493.29,493.7,494.23,301,2021-03-05 11:30:00+00:00
493.9,490.0,493.9,492.08,661,2021-03-05 12:00:00+00:00
495.2,492.41,493.23,495.2,2815,2021-03-05 12:30:00+00:00
496.8,493.05,495.0,494.02,6249,2021-03-05 13:00:00+00:00
499.0,486.0,494.31,497.07,15157,2021-03-05 13:30:00+00:00
502.94,496.99,497.1,501.85,18692,2021-03-05 14:00:00+00:00
502.0,482.07,501.85,485.9,471635,2021-03-05 14:30:00+00:00
490.45,478.18,485.67,479.99,339112,2021-03-05 15:00:00+00:00
483.43,475.84,479.81,478.43,287868,2021-03-05 15:30:00+00:00
479.5,467.14,478.75,469.36,399131,2021-03-05 16:00:00+00:00
479.51,469.6,469.62,479.02,279235,2021-03-05 16:30:00+00:00
486.65,476.66,478.85,485.25,176877,2021-03-05 17:00:00+00:00
492.49,483.89,485.21,491.44,228619,2021-03-05 17:30:00+00:00
497.0,487.05,491.18,496.6,213203,2021-03-05 18:00:00+00:00
498.36,493.5,496.76,495.91,162444,2021-03-05 18:30:00+00:00
497.0,491.74,495.91,496.7,143029,2021-03-05 19:00:00+00:00
499.89,495.64,496.7,499.02,157161,2021-03-05 19:30:00+00:00
500.23,496.19,499.09,497.17,157711,2021-03-05 20:00:00+00:00
499.59,496.34,497.14,498.27,370004,2021-03-05 20:30:00+00:00
499.45,497.0,498.46,498.88,534281,2021-03-05 21:00:00+00:00
499.5,498.25,499.0,499.46,874,2021-03-05 21:30:00+00:00
499.69,498.95,499.12,498.98,2381,2021-03-05 22:00:00+00:00
499.69,499.36,499.4,499.69,319,2021-03-05 22:30:00+00:00
510.0,499.9,502.59,509.76,571,2021-03-08 04:00:00+00:00
509.77,504.21,509.76,507.8,264,2021-03-08 04:30:00+00:00
509.0,505.63,507.11,509.0,157,2021-03-08 05:00:00+00:00
509.5,504.24,509.11,505.5,373,2021-03-08 05:30:00+00:00
509.0,505.5,505.5,508.89,130,2021-03-08 06:00:00+00:00
508.8,506.21,508.8,507.8,223,2021-03-08 06:30:00+00:00
507.21,491.78,507.21,495.0,2185,2021-03-08 07:00:00+00:00
498.5,494.14,495.0,496.05,414,2021-03-08 07:30:00+00:00
499.0,491.28,496.05,492.94,1112,2021-03-08 08:00:00+00:00
493.4,490.0,491.54,491.1,389,2021-03-08 08:30:00+00:00
493.0,485.0,491.55,485.66,912,2021-03-08 09:00:00+00:00
489.43,485.0,485.65,487.48,615,2021-03-08 09:30:00+00:00
491.16,487.16,488.21,487.99,299,2021-03-08 10:00:00+00:00
490.25,487.09,487.1,490.25,209,2021-03-08 10:30:00+00:00
492.75,490.25,490.25,491.4,400,2021-03-08 11:00:00+00:00
491.32,491.0,491.02,491.25,116,2021-03-08 11:30:00+00:00
492.84,491.0,491.17,492.42,182,2021-03-08 12:00:00+00:00
492.87,488.0,492.08,489.59,2955,2021-03-08 12:30:00+00:00
497.9,488.9,489.54,497.5,11150,2021-03-08 13:00:00+00:00
499.95,495.0,497.5,499.5,5079,2021-03-08 13:30:00+00:00
501.95,498.2,499.5,498.6,11208,2021-03-08 14:00:00+00:00
498.6,487.62,498.6,489.65,440677,2021-03-08 14:30:00+00:00
491.42,484.82,489.62,490.97,238017,2021-03-08 15:00:00+00:00
493.58,487.65,490.99,488.75,178339,2021-03-08 15:30:00+00:00
489.92,484.2,488.6,485.77,140096,2021-03-08 16:00:00+00:00
485.93,478.4,485.86,478.51,186584,2021-03-08 16:30:00+00:00
480.15,473.05,478.57,479.81,253090,2021-03-08 17:00:00+00:00
482.16,476.84,479.85,477.07,126880,2021-03-08 17:30:00+00:00
478.14,474.61,477.0,476.12,154738,2021-03-08 18:00:00+00:00
476.3,468.03,476.03,468.87,212331,2021-03-08 18:30:00+00:00
471.65,467.79,468.77,471.33,242349,2021-03-08 19:00:00+00:00
473.0,467.2,471.5,467.73,227628,2021-03-08 19:30:00+00:00
467.69,464.05,467.59,464.52,301586,2021-03-08 20:00:00+00:00
468.38,462.66,464.49,463.73,645159,2021-03-08 20:30:00+00:00
465.64,462.37,463.73,464.66,551194,2021-03-08 21:00:00+00:00
465.0,463.42,464.9,464.29,962,2021-03-08 21:30:00+00:00
465.0,463.7,464.2,464.16,812,2021-03-08 22:00:00+00:00
464.2,463.06,464.02,463.1,1427,2021-03-08 22:30:00+00:00
473.96,465.0,466.1,468.0,369,2021-03-09 04:00:00+00:00
469.99,467.01,468.95,469.88,259,2021-03-09 04:30:00+00:00
472.0,467.82,467.82,471.98,302,2021-03-09 05:00:00+00:00
471.99,467.13,471.99,470.1,350,2021-03-09 05:30:00+00:00
471.93,470.0,470.1,471.66,234,2021-03-09 06:00:00+00:00
471.82,469.22,470.14,470.24,224,2021-03-09 06:30:00+00:00
471.77,468.91,470.31,471.74,774,2021-03-09 07:00:00+00:00
474.89,471.0,471.05,474.7,732,2021-03-09 07:30:00+00:00
479.98,472.0,474.74,479.0,1533,2021-03-09 08:00:00+00:00
480.0,475.63,479.23,479.7,1531,2021-03-09 08:30:00+00:00
479.99,473.58,479.7,478.0,1681,2021-03-09 09:00:00+00:00
479.9,477.24,478.03,479.12,677,2021-03-09 09:30:00+00:00
479.0,476.25,478.24,477.02,483,2021-03-09 10:00:00+00:00
478.5,476.36,476.57,478.49,300,2021-03-09 10:30:00+00:00
479.0,477.99,478.36,478.98,498,2021-03-09 11:00:00+00:00
480.83,478.8,479.0,479.0,808,2021-03-09 11:30:00+00:00
479.12,476.14,479.05,477.48,833,2021-03-09 12:00:00+00:00
477.99,475.67,477.97,477.34,3121,2021-03-09 12:30:00+00:00
479.92,477.0,477.34,479.89,6009,2021-03-09 13:00:00+00:00
481.5,479.05,479.94,481.24,6918,2021-03-09 13:30:00+00:00
485.5,481.27,481.28,485.0,14297,2021-03-09 14:00:00+00:00
493.2,482.36,485.0,492.4,722592,2021-03-09 14:30:00+00:00
496.81,491.58,492.44,494.87,266074,2021-03-09 15:00:00+00:00
495.96,489.0,494.63,491.79,192448,2021-03-09 15:30:00+00:00
497.2,490.08,491.81,496.1,130073,2021-03-09 16:00:00+00:00
498.5,493.5,496.12,498.15,109553,2021-03-09 16:30:00+00:00
499.88,497.0,498.27,498.77,98649,2021-03-09 17:00:00+00:00
499.33,495.5,498.82,496.82,85687,2021-03-09 17:30:00+00:00
501.02,496.88,496.98,498.15,119913,2021-03-09 18:00:00+00:00
502.45,497.94,498.16,501.97,115631,2021-03-09 18:30:00+00:00
502.87,498.05,501.8,498.58,94202,2021-03-09 19:00:00+00:00
502.11,498.38,498.63,500.98,95541,2021-03-09 19:30:00+00:00
504.67,500.33,501.04,502.82,135887,2021-03-09 20:00:00+00:00
504.19,498.05,502.83,500.75,393913,2021-03-09 20:30:00+00:00
501.5,498.81,500.81,500.3,831571,2021-03-09 21:00:00+00:00
500.31,499.3,500.0,499.9,386,2021-03-09 21:30:00+00:00
502.4,500.0,500.1,502.0,818,2021-03-09 22:00:00+00:00
502.42,501.0,501.0,502.25,104,2021-03-09 22:30:00+00:00
503.35,499.3,503.35,503.35,169,2021-03-10 04:00:00+00:00
508.31,503.01,503.01,507.63,419,2021-03-10 04:30:00+00:00
508.0,505.1,507.62,505.63,337,2021-03-10 05:00:00+00:00
509.97,505.77,507.19,508.5,803,2021-03-10 05:30:00+00:00
508.6,504.6,508.0,505.0,424,2021-03-10 06:00:00+00:00
506.97,503.3,505.0,503.82,591,2021-03-10 06:30:00+00:00
507.42,499.59,503.83,503.98,2203,2021-03-10 07:00:00+00:00
506.99,503.5,503.98,505.84,278,2021-03-10 07:30:00+00:00
505.84,503.01,505.05,503.04,629,2021-03-10 08:00:00+00:00
505.47,503.09,503.09,504.81,262,2021-03-10 08:30:00+00:00
505.24,499.0,504.8,501.63,3062,2021-03-10 09:00:00+00:00
503.47,501.32,502.05,503.37,556,2021-03-10 09:30:00+00:00
505.55,503.5,504.11,504.99,684,2021-03-10 10:00:00+00:00
505.0,502.07,505.0,502.07,335,2021-03-10 10:30:00+00:00
502.82,496.74,502.0,496.78,940,2021-03-10 11:00:00+00:00
499.94,496.81,497.0,499.34,980,2021-03-10 11:30:00+00:00
502.0,499.77,499.77,501.9,818,2021-03-10 12:00:00+00:00
501.47,499.71,501.45,500.05,1345,2021-03-10 12:30:00+00:00
500.5,498.3,500.36,499.25,1791,2021-03-10 13:00:00+00:00
507.16,499.18,499.36,507.16,14927,2021-03-10 13:30:00+00:00
514.53,506.04,506.98,513.41,18028,2021-03-10 14:00:00+00:00
519.23,505.34,513.41,514.05,763761,2021-03-10 14:30:00+00:00
518.43,505.46,514.12,505.79,312516,2021-03-10 15:00:00+00:00
510.21,501.26,505.75,507.96,239461,2021-03-10 15:30:00+00:00
510.77,505.43,508.12,509.52,134269,2021-03-10 16:00:00+00:00
510.43,503.59,509.48,507.88,96546,2021-03-10 16:30:00+00:00
508.12,502.41,507.88,503.19,71743,2021-03-10 17:00:00+00:00
506.28,499.08,503.19,505.81,130886,2021-03-10 17:30:00+00:00
506.34,502.2,506.0,504.11,103655,2021-03-10 18:00:00+00:00
505.23,498.55,504.07,501.25,95860,2021-03-10 18:30:00+00:00
504.23,499.91,501.23,502.87,70142,2021-03-10 19:00:00+00:00
505.91,501.51,502.82,503.84,67685,2021-03-10 19:30:00+00:00
504.87,500.6,503.84,500.75,83704,2021-03-10 20:00:00+00:00
502.84,498.3,500.75,498.56,299072,2021-03-10 20:30:00+00:00
499.99,498.01,498.73,499.8,410817,2021-03-10 21:00:00+00:00
500.9,499.2,499.8,500.9,580,2021-03-10 21:30:00+00:00
500.98,500.22,500.5,500.9,231,2021-03-10 22:00:00+00:00
500.75,500.24,500.5,500.3,61,2021-03-10 22:30:00+00:00
506.64,499.04,499.04,503.99,54,2021-03-11 04:00:00+00:00
505.6,503.31,503.32,505.4,88,2021-03-11 04:30:00+00:00
505.49,504.01,504.21,505.0,32,2021-03-11 05:00:00+00:00
505.0,504.11,505.0,505.0,46,2021-03-11 05:30:00+00:00
505.0,504.02,505.0,504.21,75,2021-03-11 06:00:00+00:00
506.44,504.51,504.97,506.44,477,2021-03-11 06:30:00+00:00
508.99,504.96,506.43,508.99,553,2021-03-11 07:00:00+00:00
509.0,506.19,508.99,507.0,384,2021-03-11 07:30:00+00:00
508.9,507.01,507.49,508.88,243,2021-03-11 08:00:00+00:00
511.57,508.75,508.88,511.41,568,2021-03-11 08:30:00+00:00
515.59,509.08,511.32,514.53,2197,2021-03-11 09:00:00+00:00
515.87,513.9,514.52,514.83,728,2021-03-11 09:30:00+00:00
514.97,511.55,514.97,514.0,433,2021-03-11 10:00:00+00:00
514.89,512.67,513.53,514.7,232,2021-03-11 10:30:00+00:00
514.56,514.0,514.16,514.11,207,2021-03-11 11:00:00+00:00
514.44,513.64,514.43,514.0,253,2021-03-11 11:30:00+00:00
514.45,511.22,514.0,514.28,663,2021-03-11 12:00:00+00:00
515.6,512.29,514.3,515.6,4957,2021-03-11 12:30:00+00:00
519.66,514.5,515.0,515.73,12861,2021-03-11 13:00:00+00:00
515.8,514.12,515.73,514.75,6483,2021-03-11 13:30:00+00:00
517.6,512.3,514.98,517.41,7412,2021-03-11 14:00:00+00:00
518.5,509.42,517.3,515.19,398053,2021-03-11 14:30:00+00:00
517.46,511.36,515.2,512.66,182976,2021-03-11 15:00:00+00:00
517.49,512.81,512.81,516.7,121055,2021-03-11 15:30:00+00:00
518.18,515.13,516.61,517.15,116243,2021-03-11 16:00:00+00:00
519.71,516.56,517.33,517.99,121180,2021-03-11 16:30:00+00:00
519.1,516.22,517.87,518.75,69944,2021-03-11 17:00:00+00:00
519.16,517.26,518.74,518.27,50085,2021-03-11 17:30:00+00:00
521.8,517.92,518.23,520.46,120227,2021-03-11 18:00:00+00:00
521.29,517.3,520.49,518.68,68997,2021-03-11 18:30:00+00:00
520.54,518.69,518.69,519.84,56207,2021-03-11 19:00:00+00:00
521.55,519.16,519.88,520.06,67479,2021-03-11 19:30:00+00:00
521.83,519.66,520.04,521.48,90989,2021-03-11 20:00:00+00:00
521.65,518.86,521.48,519.78,303894,2021-03-11 20:30:00+00:00
520.99,519.25,519.74,519.79,515805,2021-03-11 21:00:00+00:00
520.99,519.5,520.0,520.0,617,2021-03-11 21:30:00+00:00
520.5,519.51,520.0,519.85,194,2021-03-11 22:00:00+00:00
520.79,519.7,520.69,519.95,114,2021-03-11 22:30:00+00:00
519.7,511.66,517.0,519.58,425,2021-03-12 04:00:00+00:00
522.0,518.68,519.58,520.53,185,2021-03-12 04:30:00+00:00
521.85,520.42,521.85,521.44,94,2021-03-12 05:00:00+00:00
522.97,521.0,521.44,522.2,149,2021-03-12 05:30:00+00:00
522.39,521.26,522.19,522.0,222,2021-03-12 06:00:00+00:00
522.5,520.15,522.0,520.17,280,2021-03-12 06:30:00+00:00
521.0,515.5,520.17,516.0,1192,2021-03-12 07:00:00+00:00
516.0,512.62,516.0,514.86,1187,2021-03-12 07:30:00+00:00
514.88,511.0,514.86,513.1,1114,2021-03-12 08:00:00+00:00
513.15,510.3,513.15,510.6,725,2021-03-12 08:30:00+00:00
511.01,503.96,510.22,504.58,2675,2021-03-12 09:00:00+00:00
505.79,502.59,504.58,503.52,1435,2021-03-12 09:30:00+00:00
504.77,503.69,503.95,504.77,630,2021-03-12 10:00:00+00:00
509.27,504.51,504.81,507.77,1993,2021-03-12 10:30:00+00:00
509.0,506.45,506.95,508.79,602,2021-03-12 11:00:00+00:00
510.3,507.97,508.6,508.11,628,2021-03-12 11:30:00+00:00
510.8,507.12,508.6,509.34,1004,2021-03-12 12:00:00+00:00
511.74,509.18,509.7,511.49,4775,2021-03-12 12:30:00+00:00
511.5,509.25,511.0,510.39,3268,2021-03-12 13:00:00+00:00
512.49,508.26,510.39,509.01,4532,2021-03-12 13:30:00+00:00
509.01,505.72,509.01,506.16,8601,2021-03-12 14:00:00+00:00
515.09,503.67,506.16,514.54,442812,2021-03-12 14:30:00+00:00
515.01,507.15,514.74,508.67,144197,2021-03-12 15:00:00+00:00
512.29,506.26,508.82,507.69,91637,2021-03-12 15:30:00+00:00
510.64,506.32,507.6,509.8,66278,2021-03-12 16:00:00+00:00
512.72,508.61,509.92,511.22,50273,2021-03-12 16:30:00+00:00
513.72,510.62,511.42,513.65,58953,2021-03-12 17:00:00+00:00
515.55,510.59,513.65,512.22,75943,2021-03-12 17:30:00+00:00
513.66,510.36,512.33,513.41,38525,2021-03-12 18:00:00+00:00
514.15,510.87,513.52,511.07,38643,2021-03-12 18:30:00+00:00
512.11,509.64,511.13,511.33,46173,2021-03-12 19:00:00+00:00
513.87,510.58,511.21,513.41,56960,2021-03-12 19:30:00+00:00
514.29,511.71,513.55,513.15,72539,2021-03-12 20:00:00+00:00
515.1,512.76,513.28,514.24,188411,2021-03-12 20:30:00+00:00
514.5,513.58,514.24,514.3,371640,2021-03-12 21:00:00+00:00
514.45,514.0,514.3,514.45,311,2021-03-12 21:30:00+00:00
514.96,514.05,514.05,514.84,315,2021-03-12 22:00:00+00:00
514.9,514.2,514.75,514.2,130,2021-03-12 22:30:00+00:00
519.64,511.77,518.97,518.32,332,2021-03-15 04:00:00+00:00
519.63,516.41,518.31,519.61,258,2021-03-15 04:30:00+00:00
519.64,516.61,519.63,517.49,174,2021-03-15 05:00:00+00:00
518.49,516.11,517.9,517.96,132,2021-03-15 05:30:00+00:00
517.99,513.0,517.99,517.0,245,2021-03-15 06:00:00+00:00
517.8,515.12,516.99,515.95,149,2021-03-15 06:30:00+00:00
519.49,515.22,516.99,516.04,523,2021-03-15 07:00:00+00:00
517.49,516.08,516.08,516.49,247,2021-03-15 07:30:00+00:00
518.2,514.04,517.48,517.5,584,2021-03-15 08:00:00+00:00
517.84,515.14,517.39,517.0,520,2021-03-15 08:30:00+00:00
518.44,517.16,517.16,517.88,212,2021-03-15 09:00:00+00:00
518.87,517.76,518.0,517.93,130,2021-03-15 09:30:00+00:00
518.09,516.91,517.83,517.87,134,2021-03-15 10:00:00+00:00
517.87,516.51,517.33,516.86,88,2021-03-15 10:30:00+00:00
519.4,516.86,517.34,519.0,219,2021-03-15 11:00:00+00:00
519.4,516.26,518.84,516.26,1624,2021-03-15 11:30:00+00:00
516.43,512.51,516.04,513.04,3028,2021-03-15 12:00:00+00:00
514.21,510.2,513.02,513.0,3654,2021-03-15 12:30:00+00:00
514.99,512.56,513.04,514.29,3412,2021-03-15 13:00:00+00:00
519.89,510.9,514.29,518.42,220868,2021-03-15 13:30:00+00:00
524.51,517.92,518.19,519.9,150648,2021-03-15 14:00:00+00:00
524.14,517.6,519.89,523.23,83872,2021-03-15 14:30:00+00:00
523.58,517.93,523.31,519.16,68737,2021-03-15 15:00:00+00:00
521.94,517.36,519.0,520.86,103612,2021-03-15 15:30:00+00:00
521.9,519.21,520.62,520.18,72223,2021-03-15 16:00:00+00:00
521.55,518.5,520.04,520.4,61874,2021-03-15 16:30:00+00:00
520.91,519.05,520.5,519.87,26981,2021-03-15 17:00:00+00:00
520.71,519.41,519.87,520.3,33141,2021-03-15 17:30:00+00:00
523.23,520.34,520.34,522.55,48437,2021-03-15 18:00:00+00:00
525.49,522.5,522.5,525.06,83200,2021-03-15 18:30:00+00:00
525.6,523.14,525.02,524.21,82595,2021-03-15 19:00:00+00:00
528.27,524.0,524.24,528.12,274211,2021-03-15 19:30:00+00:00
529.0,527.03,527.65,527.66,421459,2021-03-15 20:00:00+00:00
528.3,527.67,528.2,528.0,968,2021-03-15 20:30:00+00:00
528.8,527.73,528.0,528.7,1186,2021-03-15 21:00:00+00:00
528.98,528.5,528.62,528.75,320,2021-03-15 21:30:00+00:00
529.09,528.5,528.94,528.56,1376,2021-03-15 22:00:00+00:00
528.8,528.5,528.5,528.75,29,2021-03-15 22:30:00+00:00
533.97,522.04,530.67,526.4,284,2021-03-16 04:00:00+00:00
527.99,526.09,526.49,526.93,101,2021-03-16 04:30:00+00:00
528.0,526.26,526.26,527.99,62,2021-03-16 05:00:00+00:00
528.5,527.1,527.99,528.4,86,2021-03-16 05:30:00+00:00
529.6,528.0,528.5,528.0,108,2021-03-16 06:00:00+00:00
531.0,528.0,528.0,530.97,319,2021-03-16 06:30:00+00:00
533.3,531.13,531.4,533.17,1140,2021-03-16 07:00:00+00:00
532.96,530.53,532.51,530.7,435,2021-03-16 07:30:00+00:00
531.23,528.16,531.23,529.5,305,2021-03-16 08:00:00+00:00
529.8,528.8,529.5,529.78,243,2021-03-16 08:30:00+00:00
530.6,529.42,529.72,530.0,207,2021-03-16 09:00:00+00:00
531.98,529.98,530.25,531.77,475,2021-03-16 09:30:00+00:00
532.85,530.97,530.97,532.1,370,2021-03-16 10:00:00+00:00
535.8,532.02,532.68,534.16,1687,2021-03-16 10:30:00+00:00
534.65,532.51,534.01,534.6,488,2021-03-16 11:00:00+00:00
534.86,533.65,533.85,533.71,3320,2021-03-16 11:30:00+00:00
534.6,533.75,533.8,534.5,3031,2021-03-16 12:00:00+00:00
535.09,533.63,534.37,534.9,3355,2021-03-16 12:30:00+00:00
535.76,534.27,534.81,535.54,6102,2021-03-16 13:00:00+00:00
538.8,532.04,535.5,537.25,310183,2021-03-16 13:30:00+00:00
539.76,535.76,537.18,537.68,135992,2021-03-16 14:00:00+00:00
540.55,537.35,537.67,538.28,114903,2021-03-16 14:30:00+00:00
539.35,536.78,538.31,537.41,61999,2021-03-16 15:00:00+00:00
538.65,535.25,537.51,536.0,63443,2021-03-16 15:30:00+00:00
